"","mae","rmse","rsquared"
"46",0.754527587180436,1.00223314379023,0.183183990402433
"47",0.654743919054868,0.899192120528823,0.38004989547493
"48",0.69293764236439,0.860016594751205,0.0375584553967409
"49",0.653719138213753,0.817309226310583,0.192912930419976
"50",0.707985020831551,0.881090721165158,0.27470132474691
"51",0.640381138691742,0.839422924424395,0.377704331690756
"52",0.650327788867216,0.913261155093785,0.161815297632422
"53",0.615765517915418,0.741280059300624,0.391253665566354
"54",0.722625332961411,1.00011648544397,0.180301099726901
"55",0.823690543313033,1.05742202592032,0.000921472376651109
"56",0.713273825210646,0.939494937968523,0.0324324607783546
"57",0.688640837426041,0.949297050934677,0.232938822390753
"58",0.636659350495445,0.826371843608508,0.393164744047187
"59",0.641412939119647,0.916201104211403,0.31270968446961
"60",0.730381018492311,0.927824721263904,0.0767536972876085
"61",0.699503712001516,0.952623467759879,0.335094290552903
"62",0.588912249753992,0.784045080719312,0.475403400595331
"63",0.665565553342294,0.920282700624839,0.258763449151414
"64",0.774505881277208,0.993044747633493,0.0261620762988911
"65",0.640352804010849,0.88326929200503,0.307852318370882
"66",0.5779814972023,0.7876879634867,0.225854638931007
"67",0.671764505861495,0.97498415918849,0.211840740772274
"68",0.643511268596992,0.902311006654877,0.417629679110323
"69",0.683018756998219,0.937238910783065,0.304862665299852
"70",0.674930366592463,0.865813490669704,0.0991228697602574
"71",0.849148845941444,1.03378664593107,0.00392858793804261
"72",0.785822663795385,1.04118736098851,9.10729299018432e-05
"73",0.684209634348584,0.81177755253794,0.176970958068209
"74",0.677942948754919,0.858392779184283,0.156502223246482
"75",0.659164817659568,0.973674274729609,0.229703414556048
"76",0.608528722193851,0.848334453736763,0.225544259384351
"77",0.619054775416961,0.801052102253234,0.270784136140075
"78",0.777328720760022,0.927460975211681,0.186488120114047
"79",0.666158789028557,0.865697260268229,0.253602185392503
"80",0.676452102661654,0.824904865302271,0.197752093141892
"81",0.629856983451585,0.871904302913428,0.263824712977104
"82",0.800940026079126,1.02478628865853,0.27731435425841
"83",0.722697071687826,0.910400996660198,0.108897442218465
"84",0.818869233301965,0.971833234752345,0.0392437118888026
"85",0.700044976210237,0.852173790433814,0.0110407276744334
"86",0.830030829260725,1.10423357362747,0.287113616151864
"87",0.644444651447507,0.88974240360223,0.115925486068637
"88",0.702674418810603,0.926438228081781,0.284172419496379
"89",0.662236032117333,0.870190896956916,0.0746328360437848
"90",0.62722822262838,0.875148052881612,0.172792495514951
"91",0.551180658742116,0.684087381378783,0.626094780642214
"92",0.773813630867241,1.01652039360558,0.111006000850646
"93",0.638410000503555,0.800118719762068,0.393080780004696
"94",0.634220467739458,0.917450387691867,0.398077462692543
"95",0.669002415395087,0.935586074191252,0.133412327288256
"96",0.66654523929497,0.913957258065951,0.22495008773732
"97",0.621024091878283,0.809537642142618,0.262907687855733
"98",0.698779482693136,0.82766010440563,0.171229914713767
"99",0.766795532084479,0.99821168933163,0.190324976248502
"100",0.675498265126944,0.872309490572144,0.290612311490264
"101",0.619914370934868,0.878972063121803,0.455981353430923
"102",0.714464266468713,0.9191320217687,0.123615145981555
"103",0.817390024979208,1.08681288076203,0.00805281810476095
"104",0.670400462049775,0.842640961200139,0.224792877013885
"105",0.723132274239832,0.922008616808135,0.377391507897637
"106",0.635694843719727,0.879678388210653,0.303982895143974
"107",0.686714540657407,0.86907821490413,0.0618522440274916
"108",0.681435742209455,0.868028824542005,0.1219800550301
"109",0.65787189363705,0.834990512603637,0.152420569439168
"110",0.803309220939756,1.10688131315895,0.179857297187605
"111",0.561693368086515,0.788733490614213,0.23968969898143
"112",0.711681006394491,0.938128943095534,0.140012064228105
"113",0.804865524251263,1.00470002379924,0.075547841772548
"114",0.548253122440105,0.776598130871487,0.434819745083159
"115",0.71802175307506,0.991174726253268,0.142524255521178
"116",0.562492458377256,0.74616634011307,0.180269599543932
"117",0.759552407225854,0.96710396289394,0.200681816225961
"118",0.700525704328262,0.919165927864615,0.141960080559941
"119",0.612386652159744,0.872447993517028,0.131471886448745
"120",0.648568713340261,0.91723876083527,0.0835333745675005
"121",0.748291462667268,0.957979515408417,0.0122831335082389
"122",0.833562014385447,1.02121898035824,0.0453229269579113
"123",0.712416137150043,0.897608351345898,0.236337585095473
"124",0.688356671424922,0.931133245211256,0.145456023933254
"125",0.723548944999165,0.885454238114604,0.103929132960862
"126",0.709921959275571,0.959577050080206,0.390294585397739
"127",0.632709481675215,0.817791962854506,0.532786942032212
"128",0.640700767112675,0.914395686819399,0.530499110132841
"129",0.697488721885486,0.876295156089153,0.0677754712812256
"130",0.646389799243275,0.77063604389134,0.436420732853834
"131",0.692337145467407,0.946010650046153,0.213191171169257
"132",0.61624010435281,0.829564302154653,0.316441476870956
"133",0.666682508497974,0.806895433241031,0.0868266384406275
"134",0.695683111212898,0.882703157987379,0.0247258914551167
"135",0.702573911191114,0.916722714226265,0.235271578853797
"136",0.684273423572671,0.909919174871144,0.446663073659588
"137",0.723450878653225,1.00105852252098,0.150552171612941
"138",0.818874314481662,0.99264814626586,0.0614827150900401
"139",0.589163576555687,0.855482925246909,0.305122063984042
"140",0.594241003893421,0.787720037729328,0.208007045808609
"141",0.588707908764291,0.875301747363202,0.301324482723734
"142",0.7158079735621,0.929401746185486,0.152954961048393
"143",0.693269348795452,0.928868651216132,0.481803396452291
"144",0.622416150523662,0.835726330664707,0.119280128331409
"145",0.660414455777247,0.90316915789459,0.33028977302262
"146",0.707166768214057,0.909850436787252,0.351579692548923
"147",0.732231585508346,0.986680439470063,0.15297147099007
"148",0.687212733805673,1.00326847027947,0.0997102173115417
"149",0.641304475331311,0.867687414377586,0.374508422763545
"150",0.726422782362953,0.92090696105782,0.0956222576078876
"151",0.687837743103546,0.858271161619989,0.078242003330727
"152",0.566981158838673,0.753310097830992,0.343338817667661
"153",0.702711760949197,0.957074365787459,0.200564527783538
"154",0.667709447489079,0.885153914764214,0.28490117176463
"155",0.887508592306698,1.08334861481814,0.00275856058091861
"156",0.711880424781426,0.838952472168208,0.179569907800964
"157",0.630473985531208,0.83531204149041,0.497145879618208
"158",0.677568510774546,0.893292359810329,0.193627504938749
"159",0.621000920473415,0.890696026107797,0.24219236441798
"160",0.768976982650949,0.981797236261933,0.0774127272123037
"161",0.60042184254204,0.810005880587283,0.500734071043432
"162",0.664184234974536,0.922865232480848,0.327172898524876
"163",0.624299612174255,0.78173983154478,0.263746973844169
"164",0.718756211414776,0.889992572709645,0.0781207334818795
"165",0.674206415781032,0.922993928104094,0.150641184218763
"166",0.674011672206068,0.9200985614038,0.102470910564439
"167",0.706666489527402,0.994122973721605,0.240364804864383
"168",0.626093717659773,0.813537605856525,0.261382025808864
"169",0.665010584381716,0.834688180981243,0.253319422845857
"170",0.674763419658249,0.82995158140426,0.142087040647814
"171",0.611865293396482,0.82727763867854,0.173094709849479
"172",0.676329270264867,0.899809163066402,0.345803525376605
"173",0.735006778130886,1.00295753103736,0.104611336052861
"174",0.701948428716692,0.867499767216549,0.21874440386804
"175",0.692439621005928,0.962573864111419,0.29886283493062
"176",0.657559783631935,0.896593278730466,0.1930671770388
"177",0.779543495892914,1.08341949535298,0.109192410113554
"178",0.77874693414347,0.996795819940249,0.0906559928592823
"179",0.629116046454051,0.87320803862761,0.219277045809848
"180",0.624708616013213,0.895252077179831,0.288885445170776
"181",0.698555564947243,0.98409533407327,0.313528418708669
"182",0.643052466917947,0.874401024847019,0.406738733844609
"183",0.664575377790693,0.87862157943215,0.278269800350094
"184",0.754614006771497,0.934589634240571,0.00131585650281707
"185",0.704282435186836,0.88355168026902,0.0543177367996489
"186",0.695584804324935,0.868314005493556,0.214205762998564
"187",0.511435432221159,0.641646768321916,0.510498217012801
"188",0.728825115646772,0.965933336508023,0.051444914184584
"189",0.709135148848232,0.908358786793157,0.193100610976636
"190",0.708314567738998,0.916891756423411,0.267871236232021
"191",0.791803096396212,0.992149579825778,0.131670125720938
"192",0.72298456248352,0.969438537232378,0.0210129534767782
"193",0.778991420953028,0.950461138594081,0.100256010282567
"194",0.698378080404554,0.97203054493394,0.219360860988476
"195",0.621431312473069,0.832521711124401,0.325271324732535
"196",0.790350902305856,1.00951697670905,0.014752059352761
"197",0.754884980645347,0.95666718161551,0.151128751826626
"198",0.772085875283805,0.993278506179211,0.0322960299378845
"199",0.736976747731495,0.974699700098566,0.139291975987997
"200",0.677920698830057,0.804138119836213,0.0695021241304503
"201",0.650066983768607,0.873798040635375,0.233558808171254
"202",0.563092392980607,0.750006830498957,0.495229804033479
"203",0.722511032792857,0.995805500773385,0.0968958755602786
"204",0.736218922668043,0.966492331963407,0.278990705318934
"205",0.572310088846595,0.798524927429993,0.415248657243601
"206",0.665126323820692,0.919829555008539,0.117859251204353
"207",0.572239117713789,0.753325609995863,0.393956990150883
"208",0.610021910634924,0.853024386479694,0.342683644198076
"209",0.783699943228001,1.09862512121349,0.0726321658095714
"210",0.689397389443944,0.867311664280148,0.244904185179858
"211",0.773856632884492,1.01557388097223,0.101291651004106
"212",0.602804402982198,0.750796526532322,0.154124710668668
"213",0.659237431775342,0.879034117043139,0.312063785683293
"214",0.647014459583172,0.896901830765605,0.206189740943606
"215",0.739975681813565,0.947788199899019,0.0763870173483679
"216",0.74616504929798,0.978105275207041,0.0729215111478908
"217",0.62876189353272,0.798076675917235,0.197896406433032
"218",0.710104416163334,0.907138293585654,0.24037860123
"219",0.641739195820209,0.914926280696699,0.192571499585307
"220",0.698433923190919,0.972745444664024,0.123167377514954
"221",0.658069422524076,0.859674201169348,0.302977216723394
"222",0.727614646899754,0.907300506515512,0.0937675417657982
"223",0.622915541479843,0.809742765251919,0.263419803498504
"224",0.705938755002898,0.945733878356354,0.279612020830076
"225",0.735777075403366,0.955596453457268,0.247321115971551
"226",0.653157853639522,0.842191755116621,0.369324126971934
"227",0.674628532475559,0.853622644186217,0.165755643648358
"228",0.623968781488537,0.843251943602421,0.370699067577298
"229",0.718154393497681,0.928604958862751,0.276979279377304
"230",0.781364659465865,1.01483498887933,0.0156495125013098
"231",0.699440020365234,0.862834951280546,0.301147082141644
"232",0.617860327516492,0.908559153248709,0.230970014509397
"233",0.6572822859626,0.854372763875791,0.283586777001966
"234",0.620538958102099,0.873404824920458,0.226509574186901
"235",0.73069762586519,0.948107252507372,0.096206916165754
"236",0.607442279763834,0.841695682454682,0.266438378490793
"237",0.6083299590318,0.880023632745663,0.10337763820047
"238",0.762132272197767,0.937265440028688,0.151571743583024
"239",0.723949342390716,0.97715909117218,0.0122035730823687
"240",0.748450649643937,0.941289980535816,0.139442234234402
"241",0.652205998514284,0.841864647557165,0.343299903191223
"242",0.769838204511592,1.02929790979861,0.221928281914195
"243",0.751600957310243,0.998954458280925,0.169156844536924
"244",0.688368126348914,0.906181454700753,0.0461334954389588
"245",0.662137901625155,0.843026441084645,0.157434627686232
"246",0.637401857171907,0.778068858061798,0.0616817818983349
"247",0.712955090988779,0.951581111731301,0.209522523380049
"248",0.72813652829326,0.966104952716765,0.060421544334104
"249",0.605608196515734,0.858171634912527,0.334905258671463
"250",0.716648412724631,0.985467567779769,0.0257005288386527
